Neo Reference ID,Name,Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Close Approach Date,Relative Velocity km per sec,Miss Dist.(Astronomical),Miss Dist.(kilometers),Orbit ID,Orbit Determination Date,Orbit Uncertainity,Minimum Orbit Intersection,Hazardous,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Aphelion Dist,Perihelion Time,Mean Anomaly
3602685,3602685,17.9,0.6991252322,1.5632915441,2012-10-15,17.6114211416,0.347921758,52048356.0,57,2017-04-06 08:50:05,1,0.035299,1,2458000.5,0.6065609465764609,2.003090836491577,31.28972109469361,3.218087510352543,2458241.6883243183,276.148779607381
3367027,3367027,18.8,0.4619074603,1.0328564805,2000-05-15,37.4443543135,0.2973892935,44488808.0,29,2017-04-06 09:07:10,0,0.0234425,1,2458000.5,0.8261275015881013,2.183641931601529,11.0761908830863,3.987608584918515,2457612.3140475443,118.5691621987937
3448993,3448993,21.3,0.1460679643,0.3266178974,2004-02-22,13.6015569459,0.4573175722,68413736.0,12,2017-04-06 09:01:10,7,0.00779389,1,2458000.5,0.3673146677529465,1.172226509864115,26.6886308458162,1.602802500866049,2458070.29799333,305.7962039136436
3063058,3063058,22.2,0.096506147,0.2157943048,2010-07-15,13.4518992144,0.4250842964,63591704.0,15,2017-04-06 09:16:44,1,0.00293641,1,2458000.5,0.2625987776090017,0.8796745157368077,17.40704470395028,1.110675968263084,2458099.8106142785,241.3639369375499
3486442,3486442,22.0,0.1058168859,0.2366137501,2012-04-15,27.7961563684,0.4602636802,68854464.0,20,2017-04-06 08:58:32,0,0.0326204,1,2458000.5,0.447855138407079,0.9037128212690636,6.045502360378742,1.308445251918772,2457972.766778627,31.81696326303706
2411165,2411165,21.8,0.1160259082,0.2594418179,2010-03-22,13.5999479701,0.2238535826,33488020.0,18,2017-04-06 09:21:38,0,0.0436135,1,2458000.5,0.5029971333722685,1.598458759402439,20.07496488649296,2.402478933195658,2458292.552328171,217.5663535594904
2242643,2242643,17.4,0.8801465209,1.9680674509,2008-05-08,38.5485031776,0.2553662874,38202256.0,73,2017-04-06 09:24:58,0,0.00818464,1,2458000.5,0.8643327592088514,1.834236299108158,8.488163494513678,3.419626820557344,2458186.9972982584,286.00647915808
3451789,3451789,21.3,0.1460679643,0.3266178974,2009-04-15,12.1807889268,0.1034337553,15473470.0,25,2017-04-06 09:01:02,0,0.00157437,1,2458000.5,0.6103356820481181,2.535018325758817,1.90768281902402,4.082230464615303,2457909.842361672,22.13792034055782
3567973,3567973,21.6,0.1272198785,0.2844722965,2004-12-08,11.3163024674,0.1863542601,27878202.0,21,2017-04-06 08:53:19,2,0.00251047,1,2458000.5,0.2874280763549985,1.099697548769544,20.89704919754873,1.415781499784681,2457902.1694849166,84.03931474282277
3634904,3634904,20.7,0.1925550782,0.4305662442,2013-04-15,13.6469072957,0.2151153988,32180806.0,16,2017-04-06 08:46:05,1,0.0242192,1,2458000.5,0.3713300996356434,1.564441200467114,14.90162545939542,2.145365307310673,2457847.4716689344,77.07917337825015
2153958,2153958,18.3,0.5815070396,1.30028927,2012-07-22,9.5522269359,0.0351448434,5257593.5,106,2017-04-06 09:27:02,0,0.0317549,1,2458000.5,0.4516496408624088,1.70303006690484,4.644674448098355,2.472202985000295,2457788.672576467,93.94048208801247
3644702,3644702,20.2,0.2424124811,0.5420507863,1997-07-08,30.9735777005,0.4128711125,61764640.0,43,2017-07-17 06:17:43,0,0.0393898,1,2458000.5,0.5110210928269004,0.9584527139008472,29.29023187104017,1.448242267181367,2458123.142703619,231.178084496809
2099942,2099942,19.7,0.3051792326,0.6824015094,2005-08-08,8.0992609494,0.267890681,40075876.0,193,2014-10-09 14:48:04,0,0.000659446,1,2454441.5,0.1910795219761208,0.9222788903126814,3.331290217797427,1.098507499802296,2454571.318624804,215.5399783483177
3558387,3558387,20.6,0.2016299194,0.4508582062,1998-02-08,12.6383966301,0.2490392635,37255744.0,26,2017-04-06 08:54:13,1,0.0439084,1,2458000.5,0.4187310676789489,1.379914815489344,20.11205823947074,1.957728019485197,2457885.5892864084,69.86926574448853
3463175,3463175,19.7,0.3051792326,0.6824015094,2012-12-08,26.0890892153,0.450076366,67330464.0,23,2017-06-25 06:17:52,0,0.0400648,1,2458000.5,0.2593345553280868,1.20567097776817,33.14970024008399,1.518343124659659,2458234.292027348,185.9433740849209
2004183,2004183,14.4,3.5039264111,7.8350176433,2014-12-08,29.7156297533,0.4276962017,63982440.0,350,2017-04-06 09:30:37,0,0.0282524,1,2458000.5,0.6343498179170188,1.982213700330095,6.705067646835919,3.239630600207112,2458062.000897733,338.2800001004763
3074754,3074754,20.4,0.2210828104,0.4943561926,2007-04-08,27.4466707388,0.1579618579,23630758.0,30,2017-09-13 06:17:47,0,0.013697,1,2458000.5,0.6938934702118034,1.314019953010676,9.289064066632896,2.225809818132805,2458002.264526393,358.8454060093835
2363505,2363505,18.1,0.6376097899,1.4257388333,2010-12-22,21.9799140384,0.4301172825,64344628.0,236,2017-04-06 09:22:44,0,0.0345132,1,2455026.5,0.3367760294257492,0.7813002455679843,3.794750521346799,1.044423440059733,2455117.282730525,230.4371854501246
2221980,2221980,19.0,0.4212646106,0.9419763057,1995-11-15,12.1380316514,0.3543838139,53015068.0,24,2017-04-06 09:25:14,0,0.0338689,1,2458000.5,0.4007049618331717,1.341419601931606,21.59647394036671,1.878933092325878,2457993.823002468,4.235828002711376
3689353,3689353,21.7,0.1214940408,0.2716689341,1999-07-15,8.0857295754,0.1804702541,26997966.0,6,2017-04-06 08:38:35,5,0.0012832,1,2458000.5,0.4200520733989182,1.160667954212752,5.57236985571304,1.648208934907499,2458160.169563488,234.14681201004
3553283,3553283,20.9,0.1756123185,0.3926810818,1997-06-15,22.3867957528,0.3331945987,49845204.0,31,2017-04-06 08:55:17,2,0.000867375,1,2458000.5,0.5281969210979273,1.743108004050793,2.97675503354987,2.663812284931574,2458137.768523775,301.2120127342913
3732675,3732675,20.1,0.2538370294,0.5675968529,2015-12-08,12.1173356604,0.2230611268,33369470.0,67,2017-09-01 06:20:23,1,0.0460757,1,2458000.5,0.3688775061788756,1.555764954715105,20.95425263839092,2.129651651410904,2458101.631083517,308.6343536060464
3520666,3520666,20.8,0.1838886721,0.411187571,2001-05-08,21.8950171758,0.2478782769,37082064.0,26,2017-04-06 08:57:36,3,0.038909,1,2458000.5,0.5438881357686699,1.722848148618251,7.210834683994499,2.659884816382737,2457866.886863604,58.23481923336704
3703314,3703314,21.5,0.1332155667,0.2978790628,2014-12-15,10.7719385015,0.0463963355,6940793.0,22,2017-04-06 08:36:30,2,0.0390347,1,2458000.5,0.2403752811329022,0.9068961840091478,14.07479950266988,1.124891609198703,2457875.144185178,143.0580155349268
3127406,3127406,20.3,0.2315021222,0.5176544822,1999-06-22,19.7651086698,0.3910428411,58499176.0,41,2016-05-20 06:15:37,0,0.0343186,1,2457600.5,0.3138109672334449,0.8450462997233098,6.195929677948871,1.110231096396525,2457667.660609129,274.7885523218287
3367027,3367027,18.8,0.4619074603,1.0328564805,2007-01-15,30.8152810509,0.1641563087,24557434.0,29,2017-04-06 09:07:10,0,0.0234425,1,2458000.5,0.8261275015881013,2.183641931601529,11.0761908830863,3.987608584918515,2457612.3140475443,118.5691621987937
2487577,2487577,21.2,0.1529519353,0.3420109247,2013-12-22,15.874280565,0.2447925277,36620440.0,49,2017-04-17 06:20:01,1,0.00179278,1,2458000.5,0.2357982608723967,0.9638049665628996,10.91735516746956,1.19106850149861,2457959.659814232,42.5410341233686
3373683,3373683,19.4,0.3503926411,0.7835017643,1995-04-22,9.3048655227,0.0362417486,5421688.5,44,2017-05-03 06:18:20,1,0.0215286,1,2457800.5,0.1290438595815365,1.061197120692007,15.08972042172532,1.198138092922917,2457865.405627995,301.4816144786948
3559842,3559842,21.1,0.160160338,0.358129403,2007-03-22,39.3301751831,0.4056353159,60682180.0,13,2017-04-06 08:54:08,1,0.0251441,1,2458000.5,0.7860699080133662,1.565468741150809,6.759681515130592,2.796036610505025,2457720.392389765,140.9491242895988
2033342,2033342,17.9,0.6991252322,1.5632915441,1998-08-22,11.8764336041,0.4649524358,69555896.0,167,2017-04-06 09:29:19,0,0.010566,1,2454724.5,0.4179262386660452,0.7184976905003903,7.341854914201308,1.018776727781459,2454797.9123443547,241.1948950677448
2444193,2444193,18.2,0.6089126221,1.3615700154,1995-10-22,18.153807376,0.2483933654,37159120.0,60,2017-09-21 06:22:01,0,0.00221412,1,2458000.5,0.1945443757838803,1.069295734937423,24.8308415698602,1.277321206219189,2458150.978908668,225.8678286950511
3409964,3409964,20.8,0.1838886721,0.411187571,2008-08-15,8.4843896778,0.2205855878,32999134.0,32,2017-04-06 09:03:32,2,0.0497576,1,2458000.5,0.2962061287988718,1.052079402640927,7.906473496389842,1.363711769686226,2457881.085681769,109.0655767033018
2152680,2152680,19.4,0.3503926411,0.7835017643,1998-06-08,20.1144513725,0.0832189641,12449380.0,28,2017-04-06 09:27:14,0,0.00539934,1,2458000.5,0.6397832053136242,1.447801625473809,10.93037626309689,2.374080790077718,2458025.92791138,345.6136317353261
2455184,2455184,20.8,0.1838886721,0.411187571,2009-01-08,12.66809995,0.3464168046,51823216.0,41,2017-04-06 09:20:00,0,0.0352052,1,2458000.5,0.566597346716099,0.834975579725165,13.77751285862119,1.30807052777018,2458090.668059508,243.5214015411758
3743605,3743605,19.9,0.2783267681,0.6223575734,2000-08-22,29.0640819423,0.1690095367,25283468.0,21,2017-04-06 08:28:24,3,0.011885,1,2458000.5,0.356230241656585,1.472437091130799,49.88513728721448,1.996963711928442,2458277.877148416,206.9900653784679
3590266,3590266,20.0,0.2658,0.5943468684,2011-10-08,16.8265466172,0.2415600704,36136872.0,19,2017-04-06 08:51:46,5,0.0447622,1,2458000.5,0.6596143374569253,2.672946309144812,11.15281659969169,4.436060017909301,2457470.43762852,119.5489307831999
3758927,3758927,21.1,0.160160338,0.358129403,2016-03-15,17.0248482752,0.1905047163,28499100.0,10,2017-04-06 08:24:13,6,0.033471,1,2458000.5,0.2752896153509012,1.310467992707921,25.28810622581625,1.671226222350152,2458030.56165254,340.2495362454428
2265482,2265482,21.0,0.1677084622,0.3750075218,1998-12-08,7.8302597316,0.1991196331,29787872.0,55,2017-06-08 07:17:23,0,0.017889,1,2458000.5,0.3278759998327654,1.129051947371087,6.17219174411252,1.499240983478513,2458148.8968433896,238.0848013477559
3311964,3311964,21.8,0.1160259082,0.2594418179,2004-01-22,14.5292241951,0.4080002554,61035972.0,49,2017-04-06 09:09:25,1,0.0112919,1,2458000.5,0.6491912426133525,0.9822113215329352,4.134633666261345,1.619854309867805,2458094.9174428377,264.4019784824076
3574100,3574100,21.0,0.1677084622,0.3750075218,1996-12-15,10.2196279707,0.0931183459,13930307.0,25,2017-04-06 08:53:08,1,0.038891,1,2458000.5,0.4435059330287279,1.655481881766309,5.012612969816466,2.38969791835123,2458180.624759292,276.6528336290373
3455100,3455100,21.3,0.1460679643,0.3266178974,2013-08-15,12.2885552593,0.2946410986,44077684.0,31,2017-04-06 09:00:55,1,0.00410468,1,2457800.5,0.4093554502720387,1.213050356257196,0.5536883832554448,1.709619131045518,2457988.2345033824,221.5063288797727
2382406,2382406,20.5,0.2111324448,0.4721064988,2007-12-22,16.437520577,0.4566174304,68309000.0,28,2017-04-06 09:22:13,0,0.00471821,1,2458000.5,0.7813932218280256,1.309761965614802,2.536137197765501,2.33320108775436,2458225.411735141,212.1138074364418
3754386,3754386,19.8,0.2914439045,0.6516883822,2009-08-22,15.6076895942,0.474342528,70960632.0,45,2017-04-06 08:25:12,3,0.0151958,1,2458000.5,0.2367037197621155,1.265951056342518,16.29168889742051,1.565606380415572,2458231.824740988,199.9333760088636
3467177,3467177,20.5,0.2111324448,0.4721064988,2009-12-15,23.2782795319,0.4850229572,72558400.0,20,2017-04-06 09:00:04,6,0.0256712,1,2458000.5,0.8042822543250194,2.205460558120721,5.461023070338148,3.979273347630969,2457590.156584635,123.4816999434109
2010115,2010115,17.0,1.0581688593,2.3661375011,2006-03-15,14.3717361153,0.1098670011,16435869.0,154,2017-05-08 06:47:10,0,0.0448578,1,2458000.5,0.32479068886363,1.248422834960987,15.3216093706683,1.653898947521051,2457933.2681364976,47.50470956558839
3726791,3726791,21.9,0.1108038821,0.2477650126,2008-05-08,7.6602907257,0.4660220136,69715904.0,42,2017-04-06 08:32:12,3,0.0118873,1,2458000.5,0.2665291322215915,1.217696251228673,5.350606603447778,1.542247776378136,2457861.112885086,102.2393899283305
3436380,3436380,20.5,0.2111324448,0.4721064988,2012-01-22,13.2802177007,0.2896972916,43338100.0,28,2017-04-06 09:02:16,1,0.0197962,1,2458000.5,0.2750210450819041,1.277553997008714,10.31707092716135,1.628908232414614,2458103.366841437,289.7881233488408
3720978,3720978,20.3,0.2315021222,0.5176544822,2002-01-22,12.3626768559,0.4933435977,73803152.0,35,2017-04-06 08:33:13,0,0.0182368,1,2458000.5,0.1816245750926944,1.259393819644585,21.28546587467291,1.488130687011898,2457761.291135039,166.8165010437914
3519490,3519490,20.9,0.1756123185,0.3926810818,1997-05-22,12.7146709572,0.2202479055,32948618.0,27,2017-04-06 08:57:40,1,0.0287327,1,2458000.5,0.3198292493628673,1.190598312793419,23.30995717448816,1.571386477466835,2457799.710671112,152.33398664027
3669253,3669253,18.9,0.4411182,0.9863702813,2003-06-08,13.5600031355,0.0447097177,6688478.5,46,2017-09-18 06:53:52,1,0.00780919,1,2458000.5,0.2591852622152756,0.8508260810584923,26.37052472766208,1.071347661977233,2458062.635208456,281.9665798316067
3747314,3747314,21.1,0.160160338,0.358129403,1997-03-22,14.2018842392,0.0884954355,13238729.0,22,2017-08-10 06:19:44,5,0.0479888,1,2458000.5,0.62435019666558,2.435483096358703,10.03823223286062,3.956077446545955,2457504.738043776,128.5581432158644
3606252,3606252,20.6,0.2016299194,0.4508582062,2001-07-08,18.6806202512,0.4793954177,71716536.0,64,2017-04-06 08:49:25,1,0.0367835,1,2458000.5,0.3836068966139597,1.69636469597206,4.835215901038818,2.347101892519386,2457780.5883012265,98.1010304012944
3335613,3335613,20.9,0.1756123185,0.3926810818,2006-06-15,19.6214911016,0.0393927941,5893078.5,10,2017-04-06 09:08:29,8,0.0225783,1,2453896.5,0.6985874910238739,2.332295291538348,5.962256008074835,3.961607607580917,2453947.8377858186,345.7941931857189
2162361,2162361,20.2,0.2424124811,0.5420507863,1999-10-08,11.3340076889,0.3847101383,57551816.0,81,2017-04-06 09:26:32,0,0.0236921,1,2458000.5,0.4113817336576461,0.877764525963731,2.696580874309327,1.238860818397873,2458042.2763098134,309.9312082481288
2155338,2155338,20.5,0.2111324448,0.4721064988,1996-12-15,19.9917799837,0.2537883976,37966208.0,24,2017-04-06 09:26:51,0,0.0129026,1,2458000.5,0.4825763357530656,1.569400633183634,2.081420508852393,2.326756240073933,2458284.581372065,217.5881607054742
2206378,2206378,18.7,0.4836764882,1.0815335068,2015-08-22,8.4706642844,0.0531279285,7947825.0,172,2017-04-06 09:25:31,0,0.0445011,1,2458000.5,0.4390190795336684,1.788184053384443,6.724207716092437,2.573230970538066,2458157.624303576,295.2366786446673
2004660,2004660,18.2,0.6089126221,1.3615700154,2002-01-22,5.4188485375,0.0290239466,4341920.5,105,2017-07-27 06:21:49,0,0.00290752,1,2458000.5,0.3600073024231731,1.488684198998776,1.431697832801353,2.024621381640328,2458259.655366065,219.3756877315948
3346460,3346460,21.4,0.1394938229,0.3119176705,1996-05-08,14.4385209613,0.3735146393,55876996.0,30,2017-04-06 09:08:01,1,0.0298549,1,2458000.5,0.4419525981798083,1.171281901667405,19.5374160223805,1.688932981310302,2458110.1425691294,274.7506398336832
3666783,3666783,20.3,0.2315021222,0.5176544822,2014-03-15,10.6005475598,0.1519805741,22735972.0,13,2017-04-06 08:41:49,2,0.0449381,1,2458000.5,0.2710734108752346,0.7521531361361501,19.1976308267857,0.956041852249081,2458042.556090056,296.4561445080394
3479011,3479011,20.4,0.2210828104,0.4943561926,2006-05-22,10.4281372626,0.3096172608,46318080.0,55,2017-04-06 08:58:55,1,0.0306929,1,2457800.5,0.1926435192942337,0.8553546514853113,9.834744247511509,1.020133181792134,2457942.7340366966,182.789978812503
2267720,2267720,18.9,0.4411182,0.9863702813,2003-01-15,22.554767577,0.1304304922,19512124.0,54,2017-04-06 09:24:35,0,0.0497275,1,2458000.5,0.7197162846500615,1.379169202107509,21.15590087306011,2.371779736152115,2457928.6896093227,43.6983498847645
2373135,2373135,19.5,0.3346223745,0.7482383761,2011-03-15,26.8748050922,0.476921729,71346480.0,63,2017-04-06 09:22:29,0,0.00190026,1,2458000.5,0.4975274034606143,1.652818488366978,4.38937420060572,2.475140979275898,2458007.555883177,356.727213219588
2101955,2101955,20.19,0.2435314063,0.5445527791,1999-09-22,6.3687550599,0.0146863907,2197052.75,95,2017-09-02 06:19:55,0,0.0032228,1,2455562.5,0.2037451095574896,1.126391026024589,6.034939391321328,1.355887689026542,2455439.1419458734,101.7039478618686
2033342,2033342,17.9,0.6991252322,1.5632915441,2007-11-15,19.5767686907,0.3235563525,48403344.0,167,2017-04-06 09:29:19,0,0.010566,1,2454724.5,0.4179262386660452,0.7184976905003903,7.341854914201308,1.018776727781459,2454797.9123443547,241.1948950677448
2267221,2267221,19.8,0.2914439045,0.6516883822,1995-03-22,14.6506071817,0.49345027,73819112.0,80,2017-08-05 06:18:39,0,0.00864628,1,2458000.5,0.6596701710312648,1.039069958449247,1.660280612530236,1.72451341565291,2458022.991311085,339.0708464948791
3734189,3734189,20.6,0.2016299194,0.4508582062,2014-11-22,25.2998669331,0.1789171052,26765618.0,49,2017-04-06 08:30:44,2,0.044003,1,2458000.5,0.599856408408718,0.9521408915729236,14.02720313584155,1.523288707090932,2457950.591055616,52.94569242437028
2348314,2348314,17.9,0.6991252322,1.5632915441,1995-07-22,15.3422196651,0.4432989827,66316588.0,60,2017-04-06 09:23:10,0,0.0451383,1,2458000.5,0.2780787999190192,1.189569735081815,30.1225406141259,1.520363859433351,2458067.793321121,308.879960955237
2417871,2417871,18.2,0.6089126221,1.3615700154,2007-06-15,28.0613354895,0.2040392226,30523832.0,46,2017-04-06 09:21:16,0,0.0261465,1,2458000.5,0.7000402220682613,1.875934417959248,47.71196594029756,3.189163964492935,2457970.578359022,11.47791500064396
3744785,3744785,19.3,0.3669061375,0.8204270649,2016-08-08,23.0659593455,0.0583087331,8722862.0,30,2017-04-06 08:28:09,1,0.0093516,1,2458000.5,0.5747896241187695,1.647586316778992,34.11630632398105,2.594601836503617,2458331.447577434,205.7621312515122
3755345,3755345,21.5,0.1332155667,0.2978790628,2016-08-08,14.7544890103,0.1208084599,18072688.0,21,2017-07-22 06:20:09,2,0.0266238,1,2458000.5,0.0950012083596941,1.037463616574977,29.92221234429334,1.136023913778818,2457847.970954789,142.2647525872501
3711785,3711785,21.6,0.1272198785,0.2844722965,2012-08-15,3.2659075177,0.3289325585,49207612.0,45,2017-04-06 08:35:29,3,0.022444,1,2458000.5,0.2244749650908365,1.316760352674753,5.381584727615558,1.612340086874416,2458262.363791738,189.1875925851764
2088254,2088254,17.6,0.8027031673,1.7948988478,2008-07-08,12.1349891913,0.4835579015,72339232.0,121,2017-08-16 06:21:37,0,0.0100036,1,2458000.5,0.6296879623294294,1.182134944476101,1.521417366146007,1.92651108886167,2458035.258191389,333.3461063258945
